Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
38,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,4,Y,No,14,3,2,1,9,4,2,6,1,0,5,No
31,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,2,Y,No,13,3,1,3,10,2,3,1,0,0,0,Yes
29,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,1,Y,No,13,3,3,1,1,2,3,1,0,0,0,No
30,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,3,Y,No,16,3,3,1,10,3,3,7,0,1,7,No
32,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,2,Y,No,14,3,2,0,12,3,3,7,7,0,7,No
38,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,3,Y,Yes,16,3,3,1,15,2,3,1,0,1,0,No
43,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,9,Y,Yes,16,3,4,1,6,4,3,1,0,0,0,Yes
42,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8,Y,No,22,4,2,3,7,6,2,5,3,0,4,No
55,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,8,Y,No,12,3,2,3,34,2,3,1,0,0,0,No
33,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,5,Y,No,15,3,4,2,11,2,2,9,8,1,7,No
41,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,1,Y,No,20,4,2,2,5,2,3,5,3,0,4,No
34,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,1,Y,Yes,14,3,3,1,15,3,3,15,14,0,7,No
53,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,4,Y,Yes,20,4,4,3,27,2,2,3,2,0,2,No
43,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,0,Y,No,13,3,2,0,10,5,3,9,7,1,8,No
34,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,5,Y,No,12,3,1,0,6,3,3,2,2,2,2,No
21,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,1,Y,No,13,3,2,0,1,3,3,1,0,1,0,Yes
38,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,1,Y,No,11,3,2,1,5,3,3,5,4,0,4,No
22,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,1,Y,Yes,17,3,3,0,1,6,3,1,0,0,0,Yes
31,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,1,Y,No,14,3,1,2,13,3,3,12,7,5,7,No
51,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,2,Y,No,11,3,4,0,15,2,3,2,2,2,2,No
37,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,1,Y,No,14,3,1,2,5,2,3,5,2,0,3,No
46,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,7,Y,Yes,17,3,3,1,24,3,3,2,1,2,2,No
36,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,7,Y,Yes,13,3,4,1,15,1,3,12,8,5,7,No
44,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,1,Y,Yes,12,3,3,3,6,2,2,5,3,2,3,Yes
37,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,2,Y,No,13,3,3,0,19,4,2,10,0,4,7,No
35,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,1,Y,Yes,18,3,4,0,10,2,3,10,7,7,7,Yes
33,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6,Y,No,19,3,2,1,14,1,3,10,8,7,6,No
28,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,1,Y,No,11,3,3,1,5,6,4,5,3,0,3,No
39,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7,Y,No,21,4,3,0,9,3,3,4,3,2,2,No
46,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,8,Y,No,15,3,3,0,6,3,3,2,2,2,2,No
40,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,4,Y,No,17,3,4,1,7,5,2,4,3,0,2,No
42,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5,Y,No,18,3,3,2,10,2,2,0,0,0,0,No
35,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,2,Y,No,14,3,3,1,15,6,3,7,7,1,7,No
38,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,5,Y,No,13,3,4,3,13,3,3,11,10,3,8,No
34,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,4,Y,No,17,3,3,1,11,3,2,7,1,0,7,Yes
37,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,1,Y,No,15,3,2,0,10,4,1,10,3,0,8,Yes
39,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,2,Y,No,18,3,4,1,7,6,3,2,1,2,2,No
43,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,4,Y,No,13,3,3,0,7,2,2,3,2,1,2,No
41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,3,Y,No,12,3,1,0,11,3,1,3,2,1,2,No
41,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,0,Y,Yes,13,3,4,1,23,3,4,22,14,13,5,No
30,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,9,Y,No,14,3,2,0,9,3,3,7,7,0,2,No
26,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,0,Y,Yes,11,3,3,0,6,3,3,5,1,1,4,Yes
46,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,4,Y,No,22,4,4,1,13,2,4,9,7,3,7,Yes
40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,1,12,3,3,5,3,0,3,No
34,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,1,Y,No,21,4,3,2,10,5,3,10,8,4,8,No
58,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,4,Y,No,22,4,4,1,37,0,2,16,9,14,14,No
35,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,0,Y,No,16,3,2,1,6,2,4,5,4,0,3,No
47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,8,Y,Yes,12,3,3,1,28,4,3,22,11,14,10,No
40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,2,Y,No,12,3,2,1,15,3,3,7,4,7,7,No
54,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,4,Y,No,15,3,2,1,14,2,2,7,1,1,7,No
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,2,Y,No,14,3,4,2,9,3,3,3,2,2,2,No
28,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,1,Y,No,25,4,3,1,3,3,3,3,2,1,2,No
38,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,2,Y,Yes,20,4,1,2,20,4,2,4,2,0,3,No
26,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,1,Y,No,13,3,1,0,5,4,3,5,3,1,2,No
58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,2,Y,Yes,14,3,2,0,23,3,3,2,2,2,2,No
18,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,1,Y,No,16,3,3,0,0,4,1,0,0,0,0,No
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,0,Y,No,17,3,3,0,2,4,3,1,0,0,0,Yes
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,4,Y,Yes,15,3,4,3,4,3,3,2,2,2,0,Yes
45,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,4,Y,No,22,4,2,2,10,3,4,8,7,5,7,No
36,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,4,Y,Yes,22,4,4,1,15,2,3,1,0,0,0,No
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,1,Y,No,20,4,3,1,7,5,3,7,7,7,7,No
27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,0,Y,Yes,14,3,3,0,6,3,2,5,4,0,2,No
29,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,1,Y,No,13,3,2,0,11,3,4,11,8,3,10,No
32,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,8,Y,No,13,3,3,0,4,2,4,0,0,0,0,No
42,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,3,Y,No,22,4,2,2,10,1,2,6,3,3,3,No
47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,4,Y,No,12,3,3,0,7,2,3,2,2,2,0,No
46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,3,Y,No,14,3,3,1,12,4,2,9,8,4,7,No
28,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,1,Y,No,15,3,2,1,3,2,3,3,2,2,2,No
29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,2,11,3,3,7,0,1,6,No
42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,4,Y,No,13,3,4,0,8,3,3,0,0,0,0,No
32,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,7,Y,Yes,12,3,3,0,7,3,2,2,2,2,2,Yes
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,2,Y,No,12,3,4,1,25,5,3,19,17,2,8,No
27,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,1,Y,No,21,4,4,1,9,5,3,9,8,5,8,No
29,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,1,Y,No,11,3,4,0,1,3,3,1,0,0,0,No
43,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,7,Y,No,13,3,4,0,21,2,3,16,12,6,14,No
48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,4,Y,No,12,3,4,0,29,3,3,22,10,12,9,No
29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,1,Y,Yes,24,4,2,0,1,3,2,1,0,1,0,Yes
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,5,Y,No,21,4,3,3,14,2,3,8,7,0,7,Yes
27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,0,Y,No,19,3,4,1,8,2,2,7,6,7,3,No
39,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,8,Y,No,14,3,2,3,7,2,3,2,2,2,2,No
55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,8,Y,No,20,4,2,1,19,2,4,5,2,0,4,No
28,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,1,Y,No,19,3,4,1,1,3,3,1,0,0,0,No
30,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,1,Y,No,13,3,3,0,1,3,2,1,0,0,0,Yes
22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,1,Y,Yes,23,4,1,0,1,2,3,1,0,0,0,Yes
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,1,Y,Yes,13,3,1,1,10,4,3,10,9,1,7,No
31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,1,Y,No,11,3,1,1,10,2,3,10,8,0,2,No
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,2,Y,Yes,13,3,4,3,9,3,3,5,3,1,0,No
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,3,Y,No,14,3,2,0,11,2,3,3,2,1,2,No
37,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,5,Y,Yes,22,4,3,1,16,2,3,5,3,0,4,No
35,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,0,Y,Yes,11,3,4,0,4,2,3,3,2,0,2,No
45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,0,Y,No,13,3,4,2,10,2,2,9,8,3,8,No
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,1,Y,No,21,4,4,0,10,2,2,10,1,0,8,No
40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,2,Y,No,11,3,1,1,22,3,3,19,7,11,16,No
26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,1,Y,Yes,13,3,3,1,1,3,2,1,0,1,0,No
27,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,0,Y,No,14,3,2,0,9,5,2,8,7,0,7,No
48,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,3,Y,No,11,3,2,1,24,3,3,22,17,4,7,No
44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,2,Y,No,15,3,4,1,10,5,3,2,0,2,2,No
34,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,1,Y,Yes,23,4,2,1,5,2,3,5,2,3,0,Yes
56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,1,Y,No,16,3,4,0,5,3,3,4,2,1,0,Yes
36,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,2,12,1,1,4,2,1,3,No
41,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,5,Y,No,21,4,3,1,14,3,3,5,4,1,4,No
42,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,9,Y,No,13,3,2,1,18,3,4,13,7,5,7,No
31,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,2,Y,Yes,11,3,4,1,8,2,3,5,2,1,4,No
34,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,3,Y,Yes,12,3,3,0,9,3,2,4,2,0,1,No
31,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,8,Y,No,12,3,2,1,4,0,2,2,2,2,2,No
26,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,0,Y,No,18,3,1,1,8,3,3,7,7,7,7,No
45,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,4,Y,No,12,3,3,0,12,3,3,4,2,0,3,No
33,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,1,Y,No,14,3,2,0,10,2,2,10,4,0,9,No
28,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,1,Y,Yes,12,3,3,1,7,2,3,7,7,0,7,No
29,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,1,Y,No,17,3,4,0,1,3,3,1,0,0,0,Yes
39,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,6,Y,No,19,3,3,1,10,1,3,3,2,1,2,No
27,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226,1,Y,No,11,3,3,1,6,3,2,5,3,1,2,No
34,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,1,Y,Yes,15,3,2,0,16,3,3,15,10,6,11,No
28,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,3,Y,Yes,11,3,4,0,6,0,3,2,0,2,2,Yes
47,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467,8,Y,No,18,3,3,1,16,4,4,8,7,1,7,No
56,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,4,Y,No,16,3,3,1,6,3,3,0,0,0,0,No
39,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,1,Y,No,25,4,4,1,10,3,3,10,0,7,9,No
38,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133,1,Y,Yes,16,3,3,1,20,3,3,20,11,0,7,No
58,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875,4,Y,Yes,13,3,3,1,29,2,2,1,0,0,0,No
32,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,3,Y,Yes,14,3,1,0,8,2,3,4,1,0,3,Yes
38,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771,2,Y,No,19,3,4,2,10,0,4,5,2,0,3,No
49,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,3,Y,No,15,3,4,0,28,3,3,5,4,4,3,No
42,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,3,Y,Yes,12,3,3,2,14,4,3,0,0,0,0,No
27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,1,Y,No,12,3,1,0,1,2,3,1,0,0,0,Yes
35,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561,0,Y,No,16,3,4,1,6,2,1,5,3,0,4,No
28,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144,1,Y,No,14,3,3,0,5,3,2,5,3,1,4,No
31,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,1,Y,Yes,13,3,4,1,4,3,4,4,2,2,3,No
36,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810,1,Y,No,22,4,2,0,5,3,3,5,4,0,2,No
34,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888,1,Y,No,21,4,1,0,14,3,2,14,8,2,1,No
34,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,1,Y,No,18,3,3,1,9,2,2,8,7,1,1,No
26,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,0,Y,No,13,3,4,0,8,6,2,7,7,7,6,No
29,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,0,Y,No,12,3,1,1,6,5,2,5,3,0,2,No
32,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5,Y,No,18,3,2,1,9,6,3,5,1,1,2,No
31,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,1,Y,No,21,4,2,0,10,6,3,10,8,8,7,No
28,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,5,Y,No,12,3,1,1,6,2,2,4,1,0,3,Yes
38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858,4,Y,No,14,3,1,0,20,3,2,1,0,0,0,No
35,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,1,Y,Yes,11,3,4,0,10,2,3,10,8,0,9,No
27,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105,1,Y,No,14,3,1,0,7,5,3,7,7,0,7,No
32,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679,8,Y,No,24,4,2,0,8,1,3,1,0,0,0,No
31,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,1,Y,Yes,11,3,3,0,10,4,3,10,7,0,8,Yes
53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,6,Y,Yes,13,3,2,0,15,2,2,2,2,2,2,Yes
54,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897,3,Y,No,11,3,3,2,9,6,2,4,3,2,3,No
33,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,1,Y,No,20,4,3,3,9,2,3,9,7,2,8,No
43,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,1,Y,No,17,3,2,1,10,1,3,10,9,0,9,No
38,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,0,Y,Yes,11,3,2,1,7,2,3,6,2,1,2,No
55,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,4,Y,Yes,18,3,1,1,35,0,3,10,9,1,4,No
31,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,1,Y,Yes,11,3,3,3,1,4,3,1,0,0,0,No
39,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341,0,Y,No,12,3,1,0,21,3,3,20,8,11,10,No
42,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332,1,Y,No,12,3,4,0,20,2,3,20,9,3,7,No
31,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031,4,Y,No,20,4,3,1,13,2,4,11,7,4,8,No
54,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,6,Y,Yes,19,3,4,0,9,3,3,5,2,1,4,No
24,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,1,Y,No,12,3,2,0,4,2,2,4,3,1,2,No
23,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647,1,Y,No,13,3,3,0,5,6,4,5,2,1,4,No
40,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323,1,Y,No,11,3,1,1,10,2,4,10,9,9,4,No
40,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,3,Y,No,14,3,3,1,15,4,3,11,8,5,10,No
25,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187,4,Y,No,14,3,3,0,6,3,3,2,0,1,2,No
30,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748,1,Y,No,13,3,3,0,12,6,2,12,8,1,7,No
25,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,6,Y,Yes,19,3,3,1,7,2,2,2,2,0,2,No
